DB-Plant-No.,Type of Plant,country,Parent Company,company,City,State,Region,Value Chain Step,Plant No.,Last Update,Status of the Plant,Parent Manufacturer,Manufacturer_A,Manufacturer_B,start_year,Year of Modernizing,capacity,Number of Batteries,"Number of Coke Ovens, Total",Coking Process,Coke Ovens: Height,Coke Ovens: Length,Coke Ovens: Width,Coal Volume Per Oven,Pretreatment of Coal,Type of Coal Charging,Coke Cooling,Heat Recovery,Normal Coking Time,Coke Grades,By-products,Additional Information,latitude,longitude,equipment_type,country_internal,latitude_internal,longitude_internal,start_year_internal,capacity_internal,company_internal,region_1,Process,Charged Materials,Additions,Pelletizing Equipment: Type,Pelletizing Equipment: Number,Balling Equipment Diameter,Roasting Equipment: Type,Roasting Equipment: Number,Roasting Equipment: Length or Height,Roasting Equipment: Width or Diameter,Fuel for Roasting Equipment,Pellet Cooling: Type,Pellet Screen Size: Max.,Crushing Strength,Fe-content of Pellets,Number of Sintering Strands,Suction Area: Per Strand,Suction Area: Total,Strand Width,Strand Length,Strand Length for Cooling,Ignition Furnace: Length,Heat Treatment Hood: Length Max.,Grate Bogies: Number,Sinter Strand Speed Max.,Hearth Layer,Total Bed Height Max.,Number of Mixing And Pelletizing Drums,Type of Mixture Feeding,Suction Fan: Output Flow Rate,Suction Fan: Output Temperature,Suction Fan: Average Depression,Dust Removal System,Secondary Dust Removal,Hot Screening,Type of Sinter Cooling,Open Cold Screening Area,Cold Sinter: Grain Size Min.,Cold Sinter: Grain Size Max.,Year of Relining,Working Volume,Inner Volume,Total Volume,Hearth Diameter,Useful Height,Height of Bosh,Height of Belly,Height Underhearth Tuyere Level,Cooling for Bosh,Cooling for Belly and Lower Stack,Number of Tuyeres,Number of Cowpers,Type of Cowpers,Hot Blast Temperature Max.,Blast Output Max.,Injection of Reducing Agents,Top Design,Top Gas Absolute Pressure,Top Gas Expansion Turbine,Top Pressure Recovery Turbine: Rated Power,Type of Burdening,Movable Throat Armour,Number of Iron Tap Holes,Hot Metal Grades,Slag Granulation,Hot Metal Daily Production,Modules: Number,Reduction Vessel: Type,Reduction Vessel: Useful Volume,Reduction Vessel: Inner Diameter,Reduction Vessel: Length Or Width,Reduction Bed: Type,Reduction Bed: Useful Area,Reduction Bed: Width,R.-bed: Length,Charge: Type A,Charge: Type B,Charge: Average Screen Size,Charge: Average Fe-content,Reduction Medium: Derivation A),Reduction Medium: Derivation B),Reduction Medium: Type,Reduction Temperature,Product: Type,Product: Passivation,Briquetting Plants: Number,Product: Grade of Metallization,Energy Consumption for Reduction,CO2 Removal,Reduction Bed: Number,Furnace Active Power,Heat Size,Electrode Diameter,Method of Charging,Type of Furnace,Type of Charge,Number of Additional Furnaces,Tap Weight,Transformer Power Max.,Specific Transformer Power,Pitch Circle Diameter,Secondary Voltage Min.,Secondary Voltage Max.,Shell Diameter,Furnace Cooling,Additional Burners,Oxygen Blowing,Oxygen/Carbon Blowing,Installations for Bath Stirring,Form of Shell/Method of Tapping,Fan Capacity Max.,Environmental Protection Measures,Secondary Metallurgical Equipment,Continuous Casting: Number of Machines,Continuous Casting: Type of Sections,Ingot Casting,Year of Start Up: 1st Converter,Year of Start Up: 2nd Converter,Year of Start Up: 3rd Converter,Blowing Process,Number of Converters in the Plant,Inner Volume After Relining,Specific Volume of Converter,Total Shell Height,Shell Diameter at Bath Level,Removable Bottom,Interchangable Vessels,Oxygen Flow Rate Max.,Hot Metal Treatment,Torpedo / Ladles: Capacity Max.,Hot Metal Mixer 1: Capacity,Hot Metal Mixer 2: Capacity,Converter Gas Recovery,Furnace Contents,Top Electrode Diameter,Number of Top Electrodes,Type of Bottom Electrode,Additional Fuel,Total Number of Furnaces,1st Group: Number of Furnaces,1st Group: Type of Furnace,1st Group: Tap Weight,1st Group: Capacity,2nd Group: Number of Furnaces,2nd Group: Type of Furnace,2nd Group: Tap Weight,2nd Group: Capacity,Fuel for Heating,Heat Weight,Frequency Range,Frequency,Inner Diameter at Top,Inner Diameter at Bottom,Inner Heigth of Furnace,Melting with Vacuum,Refining,Alloying,Temperature Holding,Steel Grades A,Steel Grades B,Steel Grades C,Type,Supporting Steel Plant,Vacuum Degassing,Dephosphorization,Inert-gas Stirring,Analytic Adjustment,Temperature Adjustment,Electromagnetic Stirring,Number of Blowing Stands,Number of Converter Vessels,Converter Volume After Relining,Supporting Melting Facility,Heat Size of Melting Facility,Ingot Thickness / Diameter Min.,Ingot Width / Diameter Max.,Ingot Weight Max.,Current Intensity Max.,Number of Electrodes,Type of Circuitry,Current Flow,Produced Ingots,Degassing Hydrogen,Decarburisation,Oxygen Refining,Improvement of Cleanliness,Homogenisation (light Treatment),Temperature Holding Equipment,Type of Mill,Reheating Furnaces: Number,Reheating Furnaces: Type,Horizontal Stand: Type,Horizontal Stand: Work Roll Diameter,Horizontal Stand: Barrel Length,Horizontal Stand: Type of Mill Drive,Horizontal Stand: Rated Mill Power,Horizontal Stand: Cut-out Torque,Edger: Type,Edger: Roll Diameter,Edger: Roll Barrel Length,Edger: Rated Mill Power,Type of Turnover,Shears: Cutting Force,Rolled Product Cooling: Type,Ingot Weight Blooms Max.,Ingot Weight Slabs Max.,Bloom Size Min.,Bloom Size Max.,Slab Width Max.,Slab Thickness Max.,Rolled Steel Grades A,Rolled Steel Grades B,Machine Type,Casting Radius Min.,Number of Strands,Normally Casted Sections,Billet Size: Min.,Billet Size: Max.,Number of Billet Sections,Additionally Casted Sections A,Additionally Casted Sections B,Casting Speed Max.,Mould Length,Change of Section,Insertion of Dummy Bar,Type of Ladle Stand,Type of Tundish Stand,Tundish Capacity,Cut-to-length: Max.,Type of Billet Cutting,Ladle Capacity,Bloom: Thickness Min.,Bloom: Thickness Max.,Bloom: Width Min.,Bloom: Width Max.,Additionally Casted Sections,Type of Bloom Cutting,Slab Thickness: Min.,Slab Thickness: Max.,Slab Width Min.,Electromagnetic Equipment,Cut-to-lenght: Max.,Type of Cutting,Type of Slab Cutting,Number of Stands,Roughing Stands: Number of Stands,Roughing Stands: Type,Roughing Stands: Lay-out,Roughing Stands: Roll Diameter Max.,Roughing Stands: Rated Mill Power,Finishing Stands: Number of Stands,Finishing Stands: Type,Finishing Stands: Lay-out,Finishing Stands: Roll Diameter Min.,Finishing Stands: Rated Mill Power,Rolling Speed Max.,Charge: Width Max.,Charge: Thickness Max.,Charge: Supplied From,Finished: Width Min.,Finished: Width Max.,Finished: Thickness Min.,Finished: Thickness Max.,Reheating Furnaces: Total Capacity,Roughing Train: Number of Stands,Roughing Train: Type of Stands,Roughing Train: Roll Diameter Max.,Roughing Train: Barrel Length,Finishing Train: Lay-out,Finishing Train: Number of Horizontal Stands,Finishing Train: Horizontal Roll Diameter Max.,Finishing Train: Horizontal Barrel Length,Universal Group: Number of Stands,Universal Group: Horizontal Roll Diameter Max.,Universal Group: Vertical Roll Diameter Max.,Universal Group: Vertical Roll Body Length,Universal Group: Number Flange Edgers,Type of Cooling Bed,Rolled Sections A,Rolled Sections B,Sections: Depth of Web Min.,Sections: Depth of Web Max.,Roughing Train: Number of 2-hi Stands,2-hi Stands: Roll Diameter Max.,2-hi Stands: Barrel Length,Roughing Train: Number of 4-hi Stands,4-hi Stands: Work Roll Diameter Max.,4-hi Stands: Work Roll Body Length,Total Number of Edgers,Coilbox,Finishing Train: Number of Stands,Finishing Train: Type of Stands,Finishing Train: Rated Mill Power,Finishing Train: Type of Roll Adjustment,Finishing Train: Work Roll Diameter Max.,Finishing Train: Work Roll Body Length,Number of Downcoilers,Coil Weight Max.,Strip Width Max.,Strip Thickness Min.,Strip Thickness Max.,Linked Wire Mill Dbno.,Intermediate Train: Number of Stands,Intermediate Train: Type of Stands,Intermediate Train: Roll Diameter Max,Finishing Train: Roll Diameter Max.,Billet: Edge Length Max.,Billet: Length Max.,Cooling Bed: Total Area,Rolled Bar Diameter Min.,Rolled Bar Diameter Max.,Sections: Width Max.,Roughing Train: Barrell Length,Finishing Train: Horizontal Roll Barrel Length,Universal Group: Vertical Roll Diameter,Sections: Height Min.,Sections: Height Max.,Roughing Stand: Work Roll Diameter Max.,Roughing Stand: Backup Roll Diameter,Roughing Stand: Work Roll Body Length,Roughing Stand: Rated Mill Power,Finishing Stand: Work Roll Diameter Max.,Finishing Stand: Backup Roll Diameter,Finishing Stand: Work Roll Body Length,Finishing Stand: Rolling Force Max.,Finishing Stand: Rated Mill Power,Thermomechanical Rolling,Total Cooling Area,Rolled Plate: Thickness Min.,Rolled Plate: Thickness Max.,Rolled Plate: Length Max.,Rolled Plate: Width Max.,Heat Treatment Equipment,Number of Rolling Strands,Type of Wire Cooling,Type of Coilers,Coil Weight Max. Kg,Rolled Wire Diameters Min.,Rolled Wire Diameters Max.,Number of Strands for Wire Rolling,Linked Bar Mill Dbno.,Wire Rolling: Number of Stands,Wire Rolling: Type of Stands,Wire Rolling: Roll Diameter Max.,Process/Type of Plant,Strip Width Min.,Entry: Number of Pay-off Reels,Entry: Coil Weight Max.,Entry: Strip Welder,Entry: Type of Mechanical Descaling,Entry: Pay-off Speed Max.,Entry: Type of Strip Accumulator,Entry: Accumulator Capacity,Pickling: Type of Agent,Pickling: Number of Tanks,Pickling: Total Length of Tanks,Pickling: Temperature Max.,Pickling: Process Speed Max.,Exit: Number of Tension Reels,Exit: Coil Weight Max.,Exit: Coiling Speed Max.,Exit: Type of Strip Accumulator,Exit: Accumulator Capacity,Processed Strip Grades A,Processed Strip Grades B,Additional Inline Equipment,Type of Stands,Type of Rolling,Work Roll Diameter Max.,Backup Roll Diameter,Work Roll Barrel Length,Type of Roll Adjustment,Rated Mill Power,Type of Mill Drive,Number of Pay-off Reels,Rated Power Per Pay-off Reel,Number of Tension Reels,Rated Power Per Tension Reel,Coil Outer Diameter Max.,Rolled Steel Grades C),Type of Roll Gap Set-up,Number Pay-off/reversing Reels,Number Reversing/tension Reels,Outer Diameter of Coils Max.,Rolled Strip Width Min.,Rolled Strip Width Max.,Hot Strip Thickness Max.,Cold Strip Thickness Min.,Cold Strip Thickness Max.,Rolled Strip Grades A,Rolled Strip Grades B,Number of Bases,Number of Annealing Hoods,Number of Cooling Hoods,Outer Coil Diameter Max.,Height of Pile,Annealing Temperature Max.,Number of Piles Per Hood,Charge Weigth Max.,High Convection,Type of Inert Gas,Annealing: Strip Cleaning,Annealing: Heat Cycle,Annealing: Type of Furnace Heating,Annealing: Cooling Cycle,Annealing: Process Speed Min.,Annealing: Process Speed Max.,Rolled Strip Thickness Min.,Rolled Strip Thickness Max.,Type of Temper Rolling,Processing: Pre-treatment,Processing: Electrolyte,Processing: Method of Coating,Processing: Type of Coating,Processing: Post-treatment,Processing: Process Speed Max.,Process/ Type of Plant,Processing: Coating Material,Coating: Type of Strip Cleaning,Coating: Material A,Coating: Material B,Coating: Painting of Stripes,Coating: Post-treatment,Coating: Process Speed Max.
5062,Continuous Billet Caster,Germany,Max Aicher Group,Lech-Stahlwerke,Herbertshofen,,Europe,Casting,1,04/05/2017,Operating,Danieli,Danieli (IT),VAI (AT),1972,2000,600,,,,,,,,,,,,,,,"Giessgeschwindigkeit: 3,0  m/min bei 130x 130 mm
Casting speed: 3,0 m/min for 130x 130 mm
",48.512051,10.855292,Continuous Billet Caster,Germany,48.512051,10.855292,1972.0,600.0,Max Aicher Group,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,Low Alloy Steel,,,EAF,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve/Progressive Straightening,7,4,Billets,130,178,3,,,3.5,780,Change of One-piece Tube Mould,Bottom Feeding System,Ladle Car,Tundish Car,13,6.2,Shear,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,Continuous Billet Caster,France,Riva Group,Iton Seine,Bonnieres Sur Seine,,Europe,Casting,1,12/15/2022,Operating,Danieli,Danieli (IT),,1973,1987,550,,,,,,,,,,,,,,,,49.033678,1.561022,Continuous Billet Caster,France,49.033678,1.561022,1973.0,550.0,Riva Group,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,,,,EAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve/Progressive Straightening,,5,Billets,140,140,1,,,3,,Change of One-piece Tube Mould,,,,,,Torch Cutting,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076,Continuous Billet Caster,Austria,Stahl + Walzwerk Marienhütte,Stahl + Walzwerk Marienhütte,Graz,,Europe,Casting,1,04/25/2023,Operating,Danieli,Danieli (IT),Own Construction,1967,1992,400,,,,,,,,,,,,,,,,47.0749,15.4409,Continuous Billet Caster,Austria,47.0749,15.4409,1967.0,400.0,Stahl + Walzwerk Marienhütte,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,Low Alloy Steel,,,EAF,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve/Progressive Straightening,5,2,Billets,130,130,1,,,3.5,850,,,,,5,12,Torch Cutter + Shear,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,Continuous Billet Caster,Italy,Feralpi Group,Acciaierie Di Calvisano,Lonato,Brescia,Europe,Casting,1,09/06/2023,Operating,Danieli,Danieli (IT),Primetals Technologies Austria (AT),1973,2013,600,,,,,,,,,,,,,,,"Eigentümer/ownership: Feralpi
Casting formats: 120- 160 mm sq., 140- 180 mm  Ø",45.4595,10.487,Continuous Billet Caster,Italy,45.4595,10.487,1973.0,600.0,Feralpi Group,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,Low Alloy Steel,Micro-alloyed Steel,,EAF,,,,,,Mould EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve/Progressive Straightening,8,4,Billets,120,160,4,,,,900,Change of One-piece Tube Mould,Top Feeding System,Ladle Swivelling Unit,Tundish Car,,14,Torch Cutting,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,Continuous Billet Caster,Italy,Pittini Group,Siderpotenza,Potenza,,Europe,Casting,1,01/08/2026,Operating,Danieli,Danieli (IT),Tenova (IT),1974,1995,800,,,,,,,,,,,,,,,"
ex Lucana/Siderpotenza",40.639356,15.827842,Continuous Billet Caster,Italy,40.639356,15.827842,1974.0,800.0,Pittini Group,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,Low Alloy Steel,,,EAF,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve/Progressive Straightening,5,5,Billets,100,160,,,,,,Change of One-piece Tube Mould,,Ladle Turret,Tundish Car,,,Torch Cutting,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,Continuous Billet Caster,Italy,Riva Group,Riva Acciaio,Caronno,Varese,Europe,Casting,1,01/27/2016,Operating,SMS Group,SMS Concast (CH),,1998,2000,600,,,,,,,,,,,,,,,"ex Acciaierie Ferrierie di Caronno SpA
Rund / round: 145 mm",45.598187,9.035447,Continuous Billet Caster,Italy,45.598187,9.035447,1998.0,600.0,Riva Group,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,Low Alloy Steel,,,EAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve/Continuous Straightening,8.1,6,Billetts + Rounds Ø,100,160,,,,,,Change of One-piece Tube Mould,,Ladle Turret,Slewing,25,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,Continuous Billet Caster,Italy,Acciaierie Venete SpA,Acciaierie Venete,Camin,Padova,Europe,Casting,3,09/30/2002,Shut Down,Danieli,Danieli (IT),,1974,,,,,,,,,,,,,,,,,,45.419168,11.906625,Continuous Billet Caster,Italy,45.419168,11.906625,1974.0,,Acciaierie Venete SpA,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low Carbon Steel,Carbon Steel,Low Alloy Steel,,EAF,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vertical/Liquid Bending,,6,Billets,90,140,,,,,,Change of One-piece Tube Mould,,,,,4,Shear,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,Continuous Billet Caster,Italy,Pittini Group,Acc. Di Verona,Verona,Veneto,Europe,Casting,1,12/14/2016,Shut Down,Danieli,Danieli (IT),,1975,1997,625,,,,,,,,,,,,,,,,45.42882,11.000861,Continuous Billet Caster,Italy,45.42882,11.000861,1975.0,625.0,Pittini Group,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,High Carbon Steel,,,EAF,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve (bow),8,6,Billets,140,140,1,,,,,Change of One-piece Tube Mould,,Ladle Turret,Tundish Car,,,Torch Cutting,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,Continuous Billet Caster,Italy,Pittini Group,Acc. Di Verona,Verona,Veneto,Europe,Casting,2,07/10/2015,Operating,Danieli,Danieli (IT),,1975,2002,625,,,,,,,,,,,,,,,"2002: Diamold-Schnellgießtechnologie / high speed casting technology
2002: hydraulischer Oszillierer / hydraulic oscilation system (DYNAFLEX)
2005: new automation system (DANIELI, IT)",45.42882,11.000861,Continuous Billet Caster,Italy,45.42882,11.000861,1975.0,625.0,Pittini Group,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,,,,EAF,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve/Continuous Straightening,8,6,Billets,120,140,1,,,5,,Change of One-piece Tube Mould,Top Feeding System,Ladle Turret,Tundish Car,,,Torch Cutting,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,Continuous Billet Caster,Italy,Ferriera Sidercal,Ferriera Sidercal,Villadossola,,Europe,Casting,2,11/28/2023,Shut Down,Danieli,Danieli (IT),,1975,,240,,,,,,,,,,,,,,,"ex SISMA (Leali Group)
Beltrame Group
Stilllegung/shut-down: 2008",46.0736,8.2669,Continuous Billet Caster,Italy,46.0736,8.2669,1975.0,240.0,Ferriera Sidercal,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,Low Alloy Steel,,,EAF,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vertical/Liquid Bending,,4,Blooms + Billets,100,200,,,,1.6,,Change of One-piece Tube Mould,,,,7,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,Continuous Billet Caster,Italy,Rubiera Special Steel SpA,Rubiera Special Steel,Casalgrande,,Europe,Casting,1,09/06/2023,Shut Down,Danieli,Danieli (IT),Continua (IT),1971,1985,80,,,,,,,,,,,,,,,Rund/round 100 - 180 mm dia,44.5898,10.7394,Continuous Billet Caster,Italy,44.5898,10.7394,1971.0,80.0,Rubiera Special Steel SpA,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,Low Alloy Steel,,,EAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vertical/Liquid Bending,,4,Billetts + Rounds Ø,100,180,,,,2.3,,Change of One-piece Tube Mould,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,Continuous Billet Caster,Italy,Acc. E Ferr. Stefana SpA,Acc. E Ferr. Stefana,Ospitaletto,Brescia,Europe,Casting,2,12/05/2021,Shut Down,SMS Group,SMS Concast (CH),,1976,,400,,,,,,,,,,,,,,,,45.5553,10.0733,Continuous Billet Caster,Italy,45.5553,10.0733,1976.0,400.0,Acc. E Ferr. Stefana SpA,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon Steel,Low Alloy Steel,,,EAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve (bow),5,6,Billets,100,160,,,,,,Change of One-piece Tube Mould,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
