SourcePath,SourceName,Extension,RelativePath,Target,SizeBytes,ModifiedAt,IndexedAt
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520009482.0001.pdf,SDE-TS-RE520009482.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520009482.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T01:02:41.832579+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520009605.0001.docx,SDE-TS-RE520009605.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520009605.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:56.380742+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520009605.0001.pdf,SDE-TS-RE520009605.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520009605.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:02:43.535716+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520009606.0001.docx,SDE-TS-RE520009606.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520009606.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:56.474507+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520009606.0001.pdf,SDE-TS-RE520009606.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520009606.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:02:43.723184+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520010839.0001.docx,SDE-TS-RE520010839.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520010839.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:04.693242+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520010839.0001.pdf,SDE-TS-RE520010839.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520010839.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:03:55.521441+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520010843.0001.docx,SDE-TS-RE520010843.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520010843.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:04.771368+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520010843.0001.pdf,SDE-TS-RE520010843.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520010843.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:03:55.708016+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520011675.0001.docx,SDE-TS-RE520011675.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520011675.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:09.583897+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520011675.0001.pdf,SDE-TS-RE520011675.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520011675.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T01:04:05.754990+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520011985.0001.docx,SDE-TS-RE520011985.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520011985.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:11.755744+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520011985.0001.pdf,SDE-TS-RE520011985.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520011985.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T01:04:36.395813+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520011997.0001.docx,SDE-TS-RE520011997.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520011997.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:11.990117+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520011997.0001.pdf,SDE-TS-RE520011997.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520011997.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T01:04:36.755160+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520014928.0001.docx,SDE-TS-RE520014928.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520014928.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:25.990116+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520014928.0001.pdf,SDE-TS-RE520014928.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520014928.0001.pdf,07_SCIFORMA/timesheet_reports,97675,2018-03-27T01:05:56.990078+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520016492.0001.docx,SDE-TS-RE520016492.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520016492.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:34.318242+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520020504.0001.docx,SDE-TS-RE520020504.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520020504.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:04.677617+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520020504.0001.pdf,SDE-TS-RE520020504.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520020504.0001.pdf,07_SCIFORMA/timesheet_reports,97674,2018-03-27T01:08:58.366207+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520021193.0001.docx,SDE-TS-RE520021193.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520021193.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:51.115116+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520021193.0001.pdf,SDE-TS-RE520021193.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE520021193.0001.pdf,07_SCIFORMA/timesheet_reports,97674,2018-03-27T01:09:04.209999+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520021675.0001.docx,SDE-TS-RE520021675.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520021675.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:10.302617+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520022645.0001.docx,SDE-TS-RE520022645.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520022645.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:17.302617+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520022904.0001.docx,SDE-TS-RE520022904.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520022904.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:18.599491+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520023200.0001.docx,SDE-TS-RE520023200.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520023200.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:54:20.146374+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520024957.0001.docx,SDE-TS-RE520024957.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520024957.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:29.177617+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520025647.0001.docx,SDE-TS-RE520025647.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520025647.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:33.771366+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520026575.0001.docx,SDE-TS-RE520026575.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520026575.0001.docx,07_SCIFORMA/timesheet_reports,51616,2020-01-14T01:54:37.677620+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520027207.0001.docx,SDE-TS-RE520027207.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520027207.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:40.974503+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520027439.0001.docx,SDE-TS-RE520027439.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520027439.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:42.521367+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520028077.0001.docx,SDE-TS-RE520028077.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520028077.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:46.318271+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520029277.0001.docx,SDE-TS-RE520029277.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520029277.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:51.208895+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520031040.0001.docx,SDE-TS-RE520031040.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520031040.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:01.177628+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520032771.0001.docx,SDE-TS-RE520032771.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520032771.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:12.271367+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520033280.0001.docx,SDE-TS-RE520033280.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520033280.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:14.833866+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520034479.0001.docx,SDE-TS-RE520034479.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520034479.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:20.896399+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520034619.0001.docx,SDE-TS-RE520034619.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520034619.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:21.412005+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520034802.0001.docx,SDE-TS-RE520034802.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520034802.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:23.036999+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520034812.0001.docx,SDE-TS-RE520034812.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520034812.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:23.130774+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520035980.0001.docx,SDE-TS-RE520035980.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520035980.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:29.411992+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520037336.0001.docx,SDE-TS-RE520037336.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520037336.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:37.568250+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520037348.0001.docx,SDE-TS-RE520037348.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520037348.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:37.661999+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE520037352.0001.docx,SDE-TS-RE520037352.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE520037352.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:37.740841+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540033429.0001.docx,SDE-TS-RE540033429.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540033429.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:16.318250+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540034495.0001.docx,SDE-TS-RE540034495.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540034495.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:21.068297+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540036664.0001.docx,SDE-TS-RE540036664.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540036664.0001.docx,07_SCIFORMA/timesheet_reports,51616,2020-01-14T01:55:33.568242+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540036684.0001.docx,SDE-TS-RE540036684.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540036684.0001.docx,07_SCIFORMA/timesheet_reports,51616,2020-01-14T01:55:33.740126+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540036989.0001.docx,SDE-TS-RE540036989.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540036989.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:35.458874+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540037051.0001.docx,SDE-TS-RE540037051.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540037051.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:35.880753+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540038937.0001.docx,SDE-TS-RE540038937.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540038937.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:43.177644+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540039706.0001.docx,SDE-TS-RE540039706.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540039706.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:46.365249+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540039897.0001.docx,SDE-TS-RE540039897.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540039897.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:47.255774+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE540040921.0001.docx,SDE-TS-RE540040921.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE540040921.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:51.302645+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE560004702.0001.docx,SDE-TS-RE560004702.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE560004702.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:28.943272+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE560004702.0001.pdf,SDE-TS-RE560004702.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE560004702.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T00:59:29.259653+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE560006886.0001.docx,SDE-TS-RE560006886.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE560006886.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:38.786992+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE560006886.0001.pdf,SDE-TS-RE560006886.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE560006886.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:00:17.056813+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE560023805.0001.docx,SDE-TS-RE560023805.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE560023805.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:23.302625+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE560035831.0001.docx,SDE-TS-RE560035831.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE560035831.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:28.677616+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570003269.0001.docx,SDE-TS-RE570003269.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570003269.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:25.193242+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570003269.0001.pdf,SDE-TS-RE570003269.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570003269.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T00:58:56.353173+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570005361.0001.docx,SDE-TS-RE570005361.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570005361.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:31.193250+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570005361.0001.pdf,SDE-TS-RE570005361.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570005361.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T00:59:33.744003+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570005361.0002.docx,SDE-TS-RE570005361.0002.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570005361.0002.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:23.755945+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570005361.0002.pdf,SDE-TS-RE570005361.0002.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570005361.0002.pdf,07_SCIFORMA/timesheet_reports,97674,2018-03-27T01:05:53.083800+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570005361.0003.docx,SDE-TS-RE570005361.0003.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570005361.0003.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:37.208867+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570005361.0003.pdf,SDE-TS-RE570005361.0003.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570005361.0003.pdf,07_SCIFORMA/timesheet_reports,97675,2018-03-27T01:07:14.224953+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570006224.0001.docx,SDE-TS-RE570006224.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570006224.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:34.646366+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570006224.0001.pdf,SDE-TS-RE570006224.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570006224.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:00:08.291106+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570006301.0001.docx,SDE-TS-RE570006301.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570006301.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:56:01.849491+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570006301.0001.pdf,SDE-TS-RE570006301.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570006301.0001.pdf,07_SCIFORMA/timesheet_reports,97671,2018-03-27T01:10:19.194850+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570006970.0001.docx,SDE-TS-RE570006970.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570006970.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:39.130742+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570006970.0001.pdf,SDE-TS-RE570006970.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570006970.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T01:00:17.806790+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570008012.0001.docx,SDE-TS-RE570008012.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570008012.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:45.552625+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570008012.0001.pdf,SDE-TS-RE570008012.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570008012.0001.pdf,07_SCIFORMA/timesheet_reports,97670,2018-03-27T01:01:25.769593+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570009153.0001.docx,SDE-TS-RE570009153.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570009153.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:53.083927+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570009153.0001.pdf,SDE-TS-RE570009153.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570009153.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:02:09.738592+00:00,2026-03-12T11:16:06.006618+00:00
